Metodo,sizes,nroTermIndpte,tiempo
C,3300,326,1.20634e+08
C,3300,326,1.2063e+08
C,3300,326,1.21059e+08
C,3300,326,1.20665e+08
G,3300,327,5.22344e+10
G,3300,327,5.23858e+10
G,3300,327,5.24175e+10
G,3300,327,5.22042e+10
G,3300,327,5.2242e+10
G,3300,327,5.2225e+10
G,3300,327,5.2259e+10
G,3300,327,5.22905e+10
G,3300,327,5.23377e+10
G,3300,327,5.2183e+10
C,3300,327,1.20453e+08
C,3300,327,1.21337e+08
C,3300,327,1.25683e+08
C,3300,327,1.26181e+08
C,3300,327,1.21885e+08
C,3300,327,1.20786e+08
C,3300,327,1.20923e+08
C,3300,327,1.20895e+08
C,3300,327,1.20412e+08
C,3300,327,1.21071e+08
G,3300,328,5.23675e+10
G,3300,328,5.22091e+10
G,3300,328,5.23815e+10
G,3300,328,5.2242e+10
G,3300,328,5.22736e+10
G,3300,328,5.21816e+10
G,3300,328,5.22848e+10
G,3300,328,5.23328e+10
G,3300,328,5.24435e+10
G,3300,328,5.23125e+10
C,3300,328,1.23314e+08
C,3300,328,1.26603e+08
C,3300,328,1.25969e+08
C,3300,328,1.21073e+08
C,3300,328,1.21132e+08
C,3300,328,1.2053e+08
C,3300,328,1.20882e+08
C,3300,328,1.20793e+08
C,3300,328,1.20596e+08
C,3300,328,1.20819e+08
G,3300,329,5.22566e+10
G,3300,329,5.23652e+10
G,3300,329,5.2378e+10
G,3300,329,5.23259e+10
G,3300,329,5.22945e+10
G,3300,329,5.23686e+10
G,3300,329,5.23662e+10
G,3300,329,5.22881e+10
G,3300,329,5.23146e+10
G,3300,329,5.22759e+10
C,3300,329,1.20803e+08
C,3300,329,1.20952e+08
C,3300,329,1.20498e+08
C,3300,329,1.20682e+08
C,3300,329,1.20972e+08
C,3300,329,1.206e+08
C,3300,329,1.20643e+08
C,3300,329,1.21471e+08
C,3300,329,1.20637e+08
C,3300,329,1.21194e+08
G,3400,330,6.01332e+10
G,3400,330,6.02863e+10
G,3400,330,5.99783e+10
G,3400,330,6.03439e+10
G,3400,330,6.05334e+10
G,3400,330,6.08799e+10
G,3400,330,6.10462e+10
G,3400,330,6.01178e+10
G,3400,330,6.10511e+10
G,3400,330,6.06282e+10
C,3400,330,1.99404e+10
C,3400,330,1.28225e+08
C,3400,330,1.27965e+08
C,3400,330,1.28471e+08
C,3400,330,1.2812e+08
C,3400,330,1.28713e+08
C,3400,330,1.28258e+08
C,3400,330,1.28571e+08
C,3400,330,1.28245e+08
C,3400,330,1.28011e+08
G,3400,331,5.95348e+10
G,3400,331,5.95564e+10
G,3400,331,5.95389e+10
G,3400,331,5.96204e+10
G,3400,331,6.04227e+10
G,3400,331,6.08355e+10
G,3400,331,5.95916e+10
G,3400,331,5.95389e+10
G,3400,331,5.96157e+10
G,3400,331,6.082e+10
C,3400,331,1.28119e+08
C,3400,331,1.28302e+08
C,3400,331,1.28333e+08
C,3400,331,1.28394e+08
C,3400,331,1.29461e+08
C,3400,331,1.28531e+08
C,3400,331,1.28176e+08
C,3400,331,1.28461e+08
C,3400,331,1.28292e+08
C,3400,331,1.28752e+08
G,3400,332,6.05107e+10
G,3400,332,6.08103e+10
G,3400,332,6.0984e+10
G,3400,332,6.07167e+10
G,3400,332,6.09691e+10
G,3400,332,6.05279e+10
G,3400,332,6.07769e+10
G,3400,332,6.07492e+10
G,3400,332,6.11297e+10
G,3400,332,6.04472e+10
C,3400,332,1.27817e+08
C,3400,332,1.28533e+08
C,3400,332,1.28147e+08
C,3400,332,1.28291e+08
C,3400,332,1.28574e+08
C,3400,332,1.28409e+08
C,3400,332,1.28043e+08
C,3400,332,1.29334e+08
C,3400,332,1.28283e+08
C,3400,332,1.28004e+08
G,3400,333,6.00254e+10
G,3400,333,6.02449e+10
G,3400,333,6.0412e+10
G,3400,333,6.06725e+10
G,3400,333,6.09041e+10
G,3400,333,5.94896e+10
G,3400,333,6.10452e+10
G,3400,333,5.95481e+10
G,3400,333,6.0772e+10
G,3400,333,5.95492e+10
C,3400,333,1.28008e+08
C,3400,333,1.2795e+08
C,3400,333,1.28593e+08
C,3400,333,1.28028e+08
C,3400,333,1.28545e+08
C,3400,333,1.28317e+08
C,3400,333,1.28073e+08
C,3400,333,1.28382e+08
C,3400,333,1.2866e+08
C,3400,333,1.28412e+08
G,3400,334,6.05645e+10
G,3400,334,6.01143e+10
G,3400,334,6.00834e+10
G,3400,334,5.98113e+10
G,3400,334,6.08443e+10
G,3400,334,6.06426e+10
G,3400,334,6.03679e+10
G,3400,334,6.0299e+10
G,3400,334,5.96196e+10
G,3400,334,6.03314e+10
C,3400,334,1.27934e+08
C,3400,334,1.28375e+08
C,3400,334,1.28121e+08
C,3400,334,1.28317e+08
C,3400,334,1.27977e+08
C,3400,334,1.28314e+08
C,3400,334,1.28386e+08
C,3400,334,1.28223e+08
C,3400,334,1.28152e+08
C,3400,334,1.2815e+08
G,3400,335,6.09025e+10
G,3400,335,6.10057e+10
G,3400,335,6.08208e+10
G,3400,335,5.99987e+10
G,3400,335,6.0906e+10
G,3400,335,6.07353e+10
G,3400,335,6.11186e+10
G,3400,335,6.03322e+10
G,3400,335,6.05124e+10
G,3400,335,6.06493e+10
C,3400,335,1.28062e+08
C,3400,335,1.27998e+08
C,3400,335,1.28475e+08
C,3400,335,1.28192e+08
C,3400,335,1.28144e+08
C,3400,335,1.28079e+08
C,3400,335,1.27774e+08
C,3400,335,1.28348e+08
C,3400,335,1.28293e+08
C,3400,335,1.27863e+08
G,3400,336,6.0587e+10
G,3400,336,5.95211e+10
G,3400,336,6.00083e+10
G,3400,336,5.95553e+10
G,3400,336,6.08531e+10
G,3400,336,5.95687e+10
G,3400,336,6.07427e+10
G,3400,336,5.95471e+10
G,3400,336,5.9857e+10
G,3400,336,5.95408e+10
C,3400,336,1.28408e+08
C,3400,336,1.28302e+08
C,3400,336,1.28564e+08
C,3400,336,1.27922e+08
C,3400,336,1.28008e+08
C,3400,336,1.28482e+08
C,3400,336,1.2841e+08
C,3400,336,1.27928e+08
C,3400,336,1.28094e+08
C,3400,336,1.28374e+08
G,3400,337,6.10317e+10
G,3400,337,5.95634e+10
G,3400,337,6.01767e+10
G,3400,337,5.95449e+10
G,3400,337,6.0833e+10
G,3400,337,5.96837e+10
G,3400,337,6.03719e+10
G,3400,337,5.99797e+10
G,3400,337,6.08571e+10
G,3400,337,6.01286e+10
C,3400,337,1.28212e+08
C,3400,337,1.28491e+08
C,3400,337,1.28258e+08
C,3400,337,1.28198e+08
C,3400,337,1.28702e+08
C,3400,337,1.2848e+08
C,3400,337,1.28261e+08
C,3400,337,1.28557e+08
C,3400,337,1.28334e+08
C,3400,337,1.28037e+08
G,3400,338,5.99196e+10
G,3400,338,6.02813e+10
G,3400,338,6.07198e+10
G,3400,338,5.97808e+10
G,3400,338,5.95421e+10
G,3400,338,5.95417e+10
G,3400,338,5.99971e+10
G,3400,338,5.95722e+10
G,3400,338,5.96259e+10
G,3400,338,6.02647e+10
C,3400,338,1.27958e+08
C,3400,338,1.27978e+08
C,3400,338,1.28427e+08
C,3400,338,1.28342e+08
C,3400,338,1.2848e+08
C,3400,338,1.28391e+08
C,3400,338,1.28188e+08
C,3400,338,1.2791e+08
C,3400,338,1.2842e+08
C,3400,338,1.28085e+08
G,3400,339,6.07003e+10
G,3400,339,6.02796e+10
G,3400,339,6.10258e+10
G,3400,339,6.03664e+10
G,3400,339,6.05717e+10
G,3400,339,6.07447e+10
G,3400,339,6.04318e+10
G,3400,339,6.11292e+10
G,3400,339,6.02828e+10
G,3400,339,6.01967e+10
C,3400,339,1.28113e+08
C,3400,339,1.27945e+08
C,3400,339,1.28112e+08
C,3400,339,1.28216e+08
C,3400,339,1.28547e+08
C,3400,339,1.28278e+08
C,3400,339,1.28246e+08
C,3400,339,1.2826e+08
C,3400,339,1.28434e+08
C,3400,339,1.27859e+08
G,3500,340,6.88922e+10
G,3500,340,6.8919e+10
G,3500,340,6.87175e+10
G,3500,340,6.86834e+10
G,3500,340,6.8846e+10
G,3500,340,6.88974e+10
G,3500,340,6.86612e+10
G,3500,340,6.85894e+10
G,3500,340,6.85777e+10
G,3500,340,6.86843e+10
C,3500,340,2.25687e+10
C,3500,340,1.39186e+08
C,3500,340,1.43026e+08
C,3500,340,1.39014e+08
C,3500,340,1.39415e+08
C,3500,340,1.39024e+08
C,3500,340,1.39552e+08
C,3500,340,1.38812e+08
C,3500,340,1.39303e+08
C,3500,340,1.39086e+08
G,3500,341,6.85931e+10
G,3500,341,6.87107e+10
G,3500,341,6.86418e+10
G,3500,341,6.88053e+10
G,3500,341,6.86552e+10
G,3500,341,6.86537e+10
G,3500,341,6.84348e+10
G,3500,341,6.86317e+10
G,3500,341,6.8601e+10
G,3500,341,6.87702e+10
C,3500,341,1.39624e+08
C,3500,341,1.3957e+08
C,3500,341,1.39488e+08
C,3500,341,1.39477e+08
C,3500,341,1.39438e+08
C,3500,341,1.3939e+08
C,3500,341,1.39347e+08
C,3500,341,1.39444e+08
C,3500,341,1.40307e+08
C,3500,341,1.39391e+08
G,3500,342,6.86722e+10
G,3500,342,6.86272e+10
G,3500,342,6.86686e+10
G,3500,342,6.85624e+10
G,3500,342,6.87228e+10
G,3500,342,6.8581e+10
G,3500,342,6.86521e+10
G,3500,342,6.85693e+10
G,3500,342,6.86362e+10
G,3500,342,6.87302e+10
C,3500,342,1.3948e+08
C,3500,342,1.39523e+08
C,3500,342,1.39516e+08
C,3500,342,1.39409e+08
C,3500,342,1.39625e+08
C,3500,342,1.39244e+08
C,3500,342,1.39503e+08
C,3500,342,1.3933e+08
C,3500,342,1.39499e+08
C,3500,342,1.39348e+08
G,3500,343,6.85944e+10
G,3500,343,6.8528e+10
G,3500,343,6.88038e+10
G,3500,343,6.851e+10
G,3500,343,6.8365e+10
G,3500,343,6.8819e+10
G,3500,343,6.85724e+10
G,3500,343,6.87401e+10
G,3500,343,6.83882e+10
G,3500,343,6.82273e+10
C,3500,343,1.39294e+08
C,3500,343,1.39595e+08
C,3500,343,1.39422e+08
C,3500,343,1.39542e+08
C,3500,343,1.39551e+08
C,3500,343,1.39488e+08
C,3500,343,1.39332e+08
C,3500,343,1.39647e+08
C,3500,343,1.39449e+08
C,3500,343,1.39547e+08
G,3500,344,6.85932e+10
G,3500,344,6.87268e+10
G,3500,344,6.86032e+10
G,3500,344,6.88377e+10
G,3500,344,6.85747e+10
G,3500,344,6.89117e+10
G,3500,344,6.86518e+10
G,3500,344,6.85542e+10
G,3500,344,6.85869e+10
G,3500,344,6.87037e+10
C,3500,344,1.393e+08
C,3500,344,1.39496e+08
C,3500,344,1.39288e+08
C,3500,344,1.3939e+08
C,3500,344,1.39371e+08
C,3500,344,1.39247e+08
C,3500,344,1.39311e+08
C,3500,344,1.39431e+08
C,3500,344,1.39619e+08
C,3500,344,1.39372e+08
G,3500,345,6.86999e+10
G,3500,345,6.8545e+10
G,3500,345,6.86516e+10
G,3500,345,6.86183e+10
G,3500,345,6.87345e+10
G,3500,345,6.88323e+10
G,3500,345,6.85733e+10
G,3500,345,6.84978e+10
G,3500,345,6.85315e+10
G,3500,345,6.87472e+10
C,3500,345,1.39421e+08
C,3500,345,1.39129e+08
C,3500,345,1.39465e+08
C,3500,345,1.39083e+08
C,3500,345,1.39403e+08
C,3500,345,1.40347e+08
C,3500,345,1.39292e+08
C,3500,345,1.39164e+08
C,3500,345,1.39299e+08
C,3500,345,1.39189e+08
G,3500,346,6.83939e+10
G,3500,346,6.86059e+10
G,3500,346,6.86583e+10
G,3500,346,6.89573e+10
G,3500,346,6.8488e+10
G,3500,346,6.85121e+10
G,3500,346,6.84304e+10
G,3500,346,6.86019e+10
G,3500,346,6.87004e+10
G,3500,346,6.8603e+10
C,3500,346,1.39397e+08
C,3500,346,1.39506e+08
C,3500,346,1.39581e+08
C,3500,346,1.39565e+08
C,3500,346,1.394e+08
C,3500,346,1.39375e+08
C,3500,346,1.39528e+08
C,3500,346,1.39483e+08
C,3500,346,1.39342e+08
C,3500,346,1.39485e+08
G,3500,347,6.87697e+10
G,3500,347,6.89193e+10
G,3500,347,6.85303e+10
G,3500,347,6.86031e+10
G,3500,347,6.85056e+10
G,3500,347,6.84486e+10
G,3500,347,6.89073e+10
G,3500,347,6.86707e+10
G,3500,347,6.92684e+10
G,3500,347,6.9232e+10
C,3500,347,1.40391e+08
C,3500,347,1.40555e+08
C,3500,347,1.40444e+08
C,3500,347,1.40728e+08
C,3500,347,1.40589e+08
C,3500,347,1.40429e+08
C,3500,347,1.40489e+08
C,3500,347,1.40695e+08
C,3500,347,1.406e+08
C,3500,347,1.4053e+08
G,3500,348,6.89563e+10
G,3500,348,6.90148e+10
G,3500,348,6.89811e+10
G,3500,348,6.93155e+10
G,3500,348,6.90499e+10
G,3500,348,6.90191e+10
G,3500,348,6.90335e+10
G,3500,348,6.93015e+10
G,3500,348,6.92265e+10
G,3500,348,6.91846e+10
C,3500,348,1.41034e+08
C,3500,348,1.40966e+08
C,3500,348,1.40998e+08
C,3500,348,1.40751e+08
C,3500,348,1.41201e+08
C,3500,348,1.40935e+08
C,3500,348,1.40981e+08
C,3500,348,1.40858e+08
C,3500,348,1.4091e+08
C,3500,348,1.40834e+08
G,3500,349,6.91102e+10
G,3500,349,6.90778e+10
G,3500,349,6.91395e+10
G,3500,349,6.89634e+10
G,3500,349,6.87038e+10
G,3500,349,6.8784e+10
G,3500,349,6.87531e+10
G,3500,349,6.87204e+10
G,3500,349,6.86967e+10
G,3500,349,6.88053e+10
C,3500,349,1.39439e+08
C,3500,349,1.3883e+08
C,3500,349,1.39419e+08
C,3500,349,1.39225e+08
C,3500,349,1.45712e+08
C,3500,349,1.45638e+08
C,3500,349,1.44146e+08
C,3500,349,1.39021e+08
C,3500,349,1.39263e+08
C,3500,349,1.38986e+08
G,3600,350,7.67235e+10
G,3600,350,7.68221e+10
G,3600,350,7.66097e+10
G,3600,350,7.68604e+10
G,3600,350,7.6547e+10
G,3600,350,7.68343e+10
G,3600,350,7.66621e+10
G,3600,350,7.6779e+10
G,3600,350,7.65947e+10
G,3600,350,7.67913e+10
C,3600,350,2.70005e+10
C,3600,350,1.45357e+08
C,3600,350,1.45446e+08
C,3600,350,1.45401e+08
C,3600,350,1.45048e+08
C,3600,350,1.45359e+08
C,3600,350,1.4545e+08
C,3600,350,1.45351e+08
C,3600,350,1.44996e+08
C,3600,350,1.45335e+08
G,3600,351,7.67297e+10
G,3600,351,7.66124e+10
G,3600,351,7.65279e+10
G,3600,351,7.66391e+10
G,3600,351,7.65858e+10
G,3600,351,7.66485e+10
G,3600,351,7.66643e+10
G,3600,351,7.6587e+10
G,3600,351,7.64895e+10
G,3600,351,7.66253e+10
C,3600,351,1.45178e+08
C,3600,351,1.45258e+08
C,3600,351,1.45332e+08
C,3600,351,1.45341e+08
C,3600,351,1.45627e+08
C,3600,351,1.45386e+08
C,3600,351,1.45389e+08
C,3600,351,1.45495e+08
C,3600,351,1.453e+08
C,3600,351,1.45244e+08
G,3600,352,7.67164e+10
G,3600,352,7.68636e+10
G,3600,352,7.66753e+10
G,3600,352,7.65724e+10
G,3600,352,7.6669e+10
G,3600,352,7.65694e+10
G,3600,352,7.66384e+10
G,3600,352,7.67457e+10
G,3600,352,7.66476e+10
G,3600,352,7.66979e+10
C,3600,352,1.45477e+08
C,3600,352,1.44993e+08
C,3600,352,1.45433e+08
C,3600,352,1.45566e+08
C,3600,352,1.45564e+08
C,3600,352,1.45209e+08
C,3600,352,1.4642e+08
C,3600,352,1.45443e+08
C,3600,352,1.45367e+08
C,3600,352,1.45001e+08
G,3600,353,7.67449e+10
G,3600,353,7.6672e+10
G,3600,353,7.6601e+10
G,3600,353,7.66409e+10
G,3600,353,7.65511e+10
G,3600,353,7.66712e+10
G,3600,353,7.66509e+10
G,3600,353,7.65743e+10
G,3600,353,7.68293e+10
G,3600,353,7.67181e+10
C,3600,353,1.45427e+08
C,3600,353,1.4524e+08
C,3600,353,1.45559e+08
C,3600,353,1.46775e+08
C,3600,353,1.45195e+08
C,3600,353,1.4559e+08
C,3600,353,1.45516e+08
C,3600,353,1.4534e+08
C,3600,353,1.455e+08
C,3600,353,1.45249e+08
G,3600,354,7.6578e+10
G,3600,354,7.66838e+10
G,3600,354,7.66124e+10
G,3600,354,7.65662e+10
G,3600,354,7.6715e+10
G,3600,354,7.66709e+10
G,3600,354,7.68944e+10
G,3600,354,7.6765e+10
G,3600,354,7.66983e+10
G,3600,354,7.66968e+10
C,3600,354,1.45732e+08
C,3600,354,1.45415e+08
C,3600,354,1.45637e+08
C,3600,354,1.45672e+08
C,3600,354,1.45878e+08
C,3600,354,1.45551e+08
C,3600,354,1.45885e+08
C,3600,354,1.45668e+08
C,3600,354,1.45492e+08
C,3600,354,1.45762e+08
G,3600,355,7.65448e+10
G,3600,355,7.66327e+10
G,3600,355,7.69685e+10
G,3600,355,7.6773e+10
G,3600,355,7.65198e+10
G,3600,355,7.66951e+10
G,3600,355,7.66953e+10
G,3600,355,7.66267e+10
G,3600,355,7.65829e+10
G,3600,355,7.65974e+10
C,3600,355,1.45568e+08
C,3600,355,1.45622e+08
C,3600,355,1.45793e+08
C,3600,355,1.4577e+08
C,3600,355,1.45747e+08
C,3600,355,1.45532e+08
C,3600,355,1.4537e+08
C,3600,355,1.45799e+08
C,3600,355,1.45782e+08
C,3600,355,1.4573e+08
G,3600,356,7.66221e+10
G,3600,356,7.67169e+10
G,3600,356,7.66221e+10
G,3600,356,7.67725e+10
G,3600,356,7.66196e+10
G,3600,356,7.65718e+10
G,3600,356,7.66157e+10
G,3600,356,7.66409e+10
G,3600,356,7.66579e+10
G,3600,356,7.65222e+10
C,3600,356,1.46014e+08
C,3600,356,1.45642e+08
C,3600,356,1.45631e+08
C,3600,356,1.45483e+08
C,3600,356,1.45548e+08
C,3600,356,1.45787e+08
C,3600,356,1.45514e+08
C,3600,356,1.45346e+08
C,3600,356,1.45677e+08
C,3600,356,1.45511e+08
G,3600,357,7.66311e+10
G,3600,357,7.67469e+10
G,3600,357,7.67914e+10
G,3600,357,7.65848e+10
G,3600,357,7.66514e+10
G,3600,357,7.65532e+10
G,3600,357,7.65822e+10
G,3600,357,7.68031e+10
G,3600,357,7.66615e+10
G,3600,357,7.65969e+10
C,3600,357,1.46593e+08
C,3600,357,1.45532e+08
C,3600,357,1.45084e+08
C,3600,357,1.45708e+08
C,3600,357,1.45842e+08
C,3600,357,1.45584e+08
C,3600,357,1.45438e+08
C,3600,357,1.45529e+08
C,3600,357,1.45508e+08
C,3600,357,1.45709e+08
G,3600,358,7.66031e+10
G,3600,358,7.67546e+10
G,3600,358,7.66467e+10
G,3600,358,7.66403e+10
G,3600,358,7.66587e+10
G,3600,358,7.67593e+10
G,3600,358,7.66438e+10
G,3600,358,7.66685e+10
G,3600,358,7.68489e+10
G,3600,358,7.67471e+10
C,3600,358,1.46834e+08
C,3600,358,1.4544e+08
C,3600,358,1.45366e+08
C,3600,358,1.45766e+08
C,3600,358,1.45427e+08
C,3600,358,1.45715e+08
C,3600,358,1.4522e+08
C,3600,358,1.45646e+08
C,3600,358,1.45615e+08
C,3600,358,1.45614e+08
G,3600,359,7.65315e+10
G,3600,359,7.67513e+10
G,3600,359,7.65509e+10
G,3600,359,7.6862e+10
G,3600,359,7.66141e+10
G,3600,359,7.64794e+10
G,3600,359,7.66689e+10
G,3600,359,7.67777e+10
G,3600,359,7.67494e+10
G,3600,359,7.66201e+10
C,3600,359,1.45567e+08
C,3600,359,1.45637e+08
C,3600,359,1.45615e+08
C,3600,359,1.45795e+08
C,3600,359,1.45476e+08
C,3600,359,1.45536e+08
C,3600,359,1.45414e+08
C,3600,359,1.4547e+08
C,3600,359,1.45889e+08
C,3600,359,1.4552e+08
G,3700,360,8.17825e+10
G,3700,360,8.17432e+10
G,3700,360,8.17894e+10
G,3700,360,8.18072e+10
G,3700,360,8.19207e+10
G,3700,360,8.18508e+10
G,3700,360,8.19626e+10
G,3700,360,8.1837e+10
G,3700,360,8.18927e+10
G,3700,360,8.18715e+10
C,3700,360,2.63994e+10
C,3700,360,1.54087e+08
C,3700,360,1.53827e+08
C,3700,360,1.54141e+08
C,3700,360,1.53924e+08
C,3700,360,1.54267e+08
C,3700,360,1.54435e+08
C,3700,360,1.53624e+08
C,3700,360,1.53947e+08
C,3700,360,1.54157e+08
G,3700,361,8.18371e+10
G,3700,361,8.18997e+10
G,3700,361,8.18502e+10
G,3700,361,8.19519e+10
G,3700,361,8.19183e+10
G,3700,361,8.18064e+10
G,3700,361,8.1845e+10
G,3700,361,8.17228e+10
G,3700,361,8.18725e+10
G,3700,361,8.1732e+10
C,3700,361,1.54039e+08
C,3700,361,1.53799e+08
C,3700,361,1.54326e+08
C,3700,361,1.53902e+08
C,3700,361,1.54279e+08
C,3700,361,1.53944e+08
C,3700,361,1.53919e+08
C,3700,361,1.54176e+08
C,3700,361,1.54099e+08
C,3700,361,1.54099e+08
G,3700,362,8.18696e+10
G,3700,362,8.17276e+10
G,3700,362,8.18578e+10
G,3700,362,8.18573e+10
G,3700,362,8.18201e+10
G,3700,362,8.19308e+10
G,3700,362,8.18996e+10
G,3700,362,8.19529e+10
G,3700,362,8.17807e+10
G,3700,362,8.18382e+10
C,3700,362,1.54165e+08
C,3700,362,1.54367e+08
C,3700,362,1.53948e+08
C,3700,362,1.54054e+08
C,3700,362,1.54372e+08
C,3700,362,1.54145e+08
C,3700,362,1.54069e+08
C,3700,362,1.54246e+08
C,3700,362,1.54172e+08
C,3700,362,1.54223e+08
G,3700,363,8.18371e+10
G,3700,363,8.19373e+10
G,3700,363,8.18361e+10
G,3700,363,8.18694e+10
G,3700,363,8.18496e+10
G,3700,363,8.18703e+10
G,3700,363,8.17651e+10
G,3700,363,8.19602e+10
G,3700,363,8.18565e+10
G,3700,363,8.17818e+10
C,3700,363,1.5502e+08
C,3700,363,1.54738e+08
C,3700,363,1.5387e+08
C,3700,363,1.54004e+08
C,3700,363,1.54053e+08
C,3700,363,1.54146e+08
C,3700,363,1.54085e+08
C,3700,363,1.54015e+08
C,3700,363,1.54251e+08
C,3700,363,1.53437e+08
G,3700,364,8.18321e+10
G,3700,364,8.18939e+10
G,3700,364,8.17439e+10
G,3700,364,8.1861e+10
G,3700,364,8.17919e+10
G,3700,364,8.17621e+10
G,3700,364,8.1921e+10
G,3700,364,8.18533e+10
G,3700,364,8.20067e+10
G,3700,364,8.23668e+10
C,3700,364,1.55723e+08
C,3700,364,1.5566e+08
C,3700,364,1.55359e+08
C,3700,364,1.55445e+08
C,3700,364,1.55781e+08
C,3700,364,1.55419e+08
C,3700,364,1.55326e+08
C,3700,364,1.55604e+08
C,3700,364,1.5547e+08
C,3700,364,1.5572e+08
